EJERCICIO,INSTITUCION,NOMB_INST,AREA_GESTIO,NOMB_AREA_GEST,FUENTE_FINANC,NOMB_FUEN_FINA,CLASIF_PRESUP,NOMB_CLAS_PRES,MONTO,CLAECO,NOMB_CLAS_ECON,TIPO_AFEC_AJUS_PEP,AFECTACION,ACUERD_EJECUT,FECH_ACUE_EJEC,DECRET_LEGISL,FECH_DECR_LEGI
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11486.92,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,8398.52,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,19225.37,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,843.75,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2370.49,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3941.66,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,9919.16,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,8970.34,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11538.89,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1121.71,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,6243.6,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11636.93,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,10220.59,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4298.6,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1602.61,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1795.37,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1063.92,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3018.33,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,27757.82,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,23985.51,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,12803.37,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,28260.19,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4196.53,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,29393.5,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,10113.89,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1959.65,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,25221.9,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,22078.31,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7990.05,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1162.07,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,22804.55,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,26517.4,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,20492.0,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,16370.42,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,14195.04,2111,Remuneraciones,1,Disminución,1752.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11182.71,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,15199.8,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,16637.86,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,16654.37,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,15742.24,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,18253.34,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,477.66,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,854.93,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3409.26,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1444.53,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1659.6,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1095.07,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,766.12,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,68.36,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3496.27,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,12210.82,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,1.52,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,448.48,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,3.16,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,4301.0,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51701,Al Personal de Servicios Permanentes,449.41,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,5443.64,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,5666.36,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11840.35,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,8969.93,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,6000.0,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4414.02,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7522.7,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,5405.34,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,30.97,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,32192.93,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,16601.88,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7637.69,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1539.35,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,9913.09,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7511.76,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,187.33,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2280.36,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1332.42,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,243.65,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2836.5,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1.89,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,328.01,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2061.99,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4235.07,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4650.31,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2122.18,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,689.61,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3274.28,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,3596.44,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2073.83,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,30944.41,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,42344.16,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,37957.23,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,15456.9,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,15630.65,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,32498.89,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,13224.7,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2694.72,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11433.52,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,29841.64,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,6131.54,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,20120.66,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,15609.3,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,12740.56,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,25739.49,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,32520.48,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,31919.01,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7497.46,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7704.73,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,42197.4,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,37884.2,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,18549.21,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,6115.7,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,1468.34,2111,Remuneraciones,1,Disminución,901.0,29/06/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,2801.66,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,705.09,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,12830.62,2111,Remuneraciones,1,Disminución,1751.0,22/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,27999.41,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,0.59,2111,Remuneraciones,1,Disminución,1654.0,08/11/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,8000.51,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,8679.83,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,11433.0,2111,Remuneraciones,1,Disminución,1414.0,04/10/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,4577.0,2111,Remuneraciones,1,Disminución,1882.0,10/12/18,,
2018,3200,Ramo de Salud ,3,Desarrollo Social,1,Fondo General,51101,Sueldos,7992.18,2111,Remuneraciones,1,Disminución,1223.0,06/09/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51101,Sueldos,114861.0,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51101,Sueldos,30000.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51101,Sueldos,122294.67,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51101,Sueldos,362.0,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51101,Sueldos,71635.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51103,Aguinaldos,5588.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51103,Aguinaldos,4500.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51105,Dietas,25357.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51201,Sueldos,97609.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51203,Aguinaldos,2700.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51301,Horas Extraordinarias,1155.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51401,Por Remuneraciones Permanentes,3800.0,2111,Remuneraciones,1,Disminución,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51402,Por Remuneraciones Eventuales,75.0,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51501,Por Remuneraciones Permanentes,4632.61,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,51502,Por Remuneraciones Eventuales,118.72,2111,Remuneraciones,2,Aumento,1495.0,18/10/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54105,Productos de Papel y Cartón,11571.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54109,Llantas y Neumáticos,12189.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54110,Combustibles y Lubricantes,60000.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54201,Servicios de Energía Eléctrica,22000.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54202,Servicios de Agua,5000.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54115,Materiales Informáticos,40000.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,54114,Materiales de Oficina,20000.0,2112,Bienes y Servicios,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,55507,Tasas,23481.0,2135,"Impuestos, Tasas y Derechos",2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,55601,Primas y Gastos de Seguros de Personas,1399.0,2136,"Seguros, Comisiones y Gastos Bancarios",2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,55602,Primas y Gastos de Seguros de Bienes,33605.0,2136,"Seguros, Comisiones y Gastos Bancarios",2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,56304,A Personas Naturales,8500.0,2143,Transferencias Corrientes al Sector Privado,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,61403,Derechos de Propiedad Intelectual,75000.0,2213,Intangibles,2,Aumento,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,61603,De Educación y Recreación,250000.0,2214,Infraestructura,1,Disminución,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,61603,De Educación y Recreación,62745.0,2214,Infraestructura,1,Disminución,868.0,25/06/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,61603,De Educación y Recreación,178826.0,2214,Infraestructura,1,Disminución,663.0,18/05/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,1,Fondo General,61603,De Educación y Recreación,178826.0,2214,Infraestructura,2,Aumento,663.0,18/05/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,148764.56,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,150000.0,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,150000.0,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,50000.0,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54399,Servicios Generales y Arrendamientos Diversos,117.87,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54317,Arrendamiento de Bienes Inmuebles,1117.57,2221,Inversión en Capital Humano,1,Disminución,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,150000.0,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,50000.0,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,148764.56,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54199,Bienes de Uso y Consumo Diversos,150000.0,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54399,Servicios Generales y Arrendamientos Diversos,117.87,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
2018,3300,Ramo de Trabajo y Previsión Social,3,Desarrollo Social,5,Donaciones,54317,Arrendamiento de Bienes Inmuebles,1117.57,2221,Inversión en Capital Humano,2,Aumento,186.0,16/02/18,,
